Image ID, Annotation ID, Person Offset
356544, 554791, 264.81
503585, 445387, 30.42
503585, 2005940, 182.56
378334, 498575, 51.55
378334, 517498, 72.19
64146, 504376, 3.27
64146, 510947, 148.94
410446, 445533, 170.37
410446, 539450, 83.41
410446, 542107, 113.19
410446, 543430, 229.81
410446, 547408, 152.14
410446, 1207324, 220.10
410446, 1207722, 161.36
410446, 1258671, 136.21
410446, 1735463, 31.77
410446, 2014345, 123.00
410446, 2025135, 144.20
410446, 2027938, 70.06
410446, 2155146, 215.14
410446, 900100410446, 14.00
547839, 254225, 38.74
495626, 201335, 22.39
495626, 211601, 177.81
495626, 219337, 149.33
495626, 223742, 203.80
495626, 253345, 104.18
495626, 253972, 188.38
495626, 257330, 204.04
495626, 1205870, 39.04
495626, 1242250, 157.86
495626, 1249189, 177.56
495626, 1680111, 57.91
495626, 2158951, 75.98
495626, 2207310, 220.06
495626, 900100495626, 71.50
391560, 2156345, 55.17
465566, 183222, 174.86
465566, 1203157, 230.00
465566, 2000466, 212.47
350966, 192829, 277.24
350966, 202661, 95.14
350966, 1713031, 30.08
350966, 2001558, 19.77
350966, 2004829, 2.41
350966, 2007828, 0.63
350966, 2027279, 61.41
350966, 2028300, 42.15
564129, 185929, 309.54
564129, 209926, 304.49
438232, 209752, 144.78
438232, 214765, 179.04
438232, 232699, 196.78
438232, 235769, 166.91
438232, 239690, 132.62
438232, 1678620, 156.28
438232, 1688261, 157.22
342675, 205290, 198.11
342675, 2017396, 93.05
145039, 495702, 88.85
145039, 1727224, 172.16
103791, 2160729, 64.97
525183, 184446, 80.70
525183, 1688951, 138.28
525183, 1696896, 117.30
525183, 1712024, 67.27
525183, 1718229, 172.10
525183, 1723880, 242.76
494140, 205136, 128.12
498400, 202392, 18.73
498400, 233469, 55.44
498400, 258419, 64.54
498400, 1683482, 36.37
498400, 1694097, 271.24
498400, 1696850, 109.44
498400, 1699138, 99.97
498400, 1737205, 264.36
498400, 2022585, 233.26
498400, 2166173, 100.68
498400, 2167214, 307.24
498400, 2167342, 32.44
498400, 2198319, 47.99
278576, 555737, 188.28
147471, 200340, 12.24
147471, 258465, 75.59
451972, 494307, 247.23
451972, 506992, 172.12
451972, 508370, 284.49
451972, 561412, 96.45
451972, 565715, 131.86
451972, 569351, 122.06
451972, 1217239, 291.82
451972, 1238849, 92.10
451972, 1245017, 56.95
451972, 1726740, 7.12
451972, 1736897, 34.36
451972, 2003354, 308.46
451972, 2207466, 157.26
451972, 900100451972, 84.00
264594, 217241, 237.16
264594, 224127, 132.75
444755, 187529, 6.19
442286, 214296, 191.63
442286, 224858, 103.62
442286, 1248666, 142.04
442286, 1714058, 26.62
199050, 1252912, 9.44
199050, 1253375, 8.50
199050, 1265722, 94.49
199050, 1287785, 256.72
199050, 1288416, 151.98
199050, 1291957, 40.13
199050, 1296461, 74.66
199050, 1303216, 97.67
199050, 1307752, 21.84
199050, 1322673, 227.20
199050, 1329261, 276.03
199050, 1329694, 126.19
199050, 2011757, 251.98
199050, 900100199050, 37.00
369511, 1219955, 69.93
369511, 1303777, 46.29
369511, 1309563, 160.97
369511, 1313734, 139.11
369511, 1319329, 9.12
369511, 1319980, 65.86
369511, 1321212, 204.20
369511, 1328548, 223.39
369511, 1329326, 249.06
369511, 1332076, 102.45
369511, 1734296, 234.52
369511, 2002410, 163.99
369511, 2154304, 168.66
369511, 900100369511, 0.50
546424, 442865, 52.43
546424, 453840, 63.13
546424, 482825, 217.47
546424, 490228, 142.48
546424, 521901, 195.19
546424, 1217329, 168.81
546424, 1222427, 189.16
546424, 1707862, 195.75
546424, 1734163, 167.86
546424, 2003594, 133.32
336793, 437321, 182.25
336793, 509742, 134.70
201220, 457543, 126.74
201220, 558374, 136.51
504700, 204591, 105.96
504700, 205718, 60.65
504700, 218622, 17.60
371854, 2159980, 37.22
371854, 2163511, 39.08
459, 1209199, 0.56
29886, 440982, 124.19
29886, 484888, 174.12
29886, 500758, 255.31
29886, 507697, 262.95
29886, 1736755, 104.31
29886, 2014258, 32.76
29886, 2022120, 22.53
29886, 2026404, 291.95
334511, 1235043, 25.59
334511, 1255379, 9.73
334511, 1267122, 210.25
334511, 1267276, 7.49
334511, 1287674, 146.77
334511, 1302790, 270.33
334511, 1302975, 270.27
334511, 1724249, 193.76
334511, 1745204, 157.62
334511, 2026665, 241.33
334511, 2163071, 45.70
90476, 265993, 238.69
137451, 197987, 75.88
137451, 213778, 50.88
137451, 215854, 15.42
137451, 234291, 16.81
137451, 235146, 170.93
137451, 260049, 239.76
137451, 264492, 152.07
137451, 1215927, 104.78
137451, 1256232, 29.01
137451, 1265985, 124.72
137451, 1266152, 185.18
464857, 497764, 36.30
464857, 510199, 229.26
464857, 519660, 216.46
464857, 1229010, 18.22
464857, 1724495, 37.36
365928, 1260593, 95.26
365928, 1266213, 137.97
365928, 1279722, 98.39
365928, 1282671, 222.05
365928, 1293305, 189.77
365928, 1300444, 47.70
365928, 1302173, 83.74
365928, 1307447, 132.91
365928, 1310538, 191.96
365928, 1718051, 261.57
365928, 1732552, 174.16
365928, 2009625, 187.76
365928, 2204566, 268.83
365928, 900100365928, 11.00
90778, 434486, 2.05
90778, 1724788, 258.69
268854, 221339, 158.96
268854, 230242, 9.87
268854, 239152, 45.12
268854, 239524, 3.75
268854, 239989, 35.59
268854, 240370, 23.49
268854, 1227545, 301.63
354978, 1237508, 195.41
354978, 1263425, 94.37
354978, 1276933, 131.81
354978, 1286584, 172.53
354978, 1288822, 238.11
354978, 1294344, 291.02
354978, 1310588, 10.00
354978, 1314884, 105.35
354978, 1316552, 197.79
354978, 1324319, 233.51
354978, 1707896, 63.93
354978, 1745026, 154.25
354978, 2017677, 286.63
354978, 900100354978, 19.00
230780, 451814, 139.14
4665, 421137, 112.56
4665, 519659, 157.60
386739, 432445, 137.90
386739, 471073, 105.06
55668, 456069, 129.62
55668, 488818, 185.41
55668, 496745, 135.99
55668, 2166238, 120.73
54747, 433486, 71.81
54747, 437378, 42.80
36598, 479300, 208.71
36598, 482968, 48.93
36598, 504731, 8.04
36598, 1722238, 176.57
37003, 477441, 1.44
173274, 447285, 10.57
83257, 435679, 37.52
83257, 2004454, 195.81
83257, 2151911, 221.70
437049, 1205537, 21.00
437049, 1249589, 172.41
437049, 1254157, 198.06
437049, 1255931, 86.94
437049, 1260066, 174.50
437049, 1699113, 19.14
437049, 1699437, 18.90
437049, 1701907, 147.29
437049, 1704001, 42.69
437049, 1704440, 31.91
437049, 1719903, 38.63
437049, 1733567, 19.06
437049, 2027519, 29.36
437049, 900100437049, 1.00
448849, 1210706, 25.71
448849, 1716481, 1.68
448849, 1739354, 0.89
448849, 1748703, 14.32
448849, 1754247, 27.19
448849, 1756264, 63.83
448849, 1759943, 34.09
448849, 1759950, 10.15
448849, 1762828, 35.71
448849, 1763508, 10.78
448849, 1763669, 3.10
448849, 2008491, 39.01
448849, 900100448849, 23.50
114673, 562270, 186.85
114673, 1281838, 165.13
114673, 1287063, 210.97
114673, 1300733, 227.69
114673, 1741021, 227.49
114673, 1742403, 204.09
114673, 1755103, 235.46
43535, 422875, 29.15
369122, 468953, 3.09
369122, 485120, 40.94
369122, 523017, 79.14
369122, 558213, 22.10
369122, 1733269, 232.32
369122, 2154071, 151.38
177262, 1733096, 95.62
52066, 205645, 143.99
52066, 1267974, 237.93
52066, 1274020, 244.17
52066, 1682211, 125.83
17708, 184330, 172.04
17708, 202048, 211.56
17708, 251779, 190.44
17708, 260216, 226.69
17708, 1677714, 4.34
17708, 1687636, 156.24
17708, 1688509, 11.10
17708, 1717391, 208.45
17708, 2005130, 169.58
17708, 2032744, 170.59
17708, 2167318, 187.91
17708, 900100017708, 93.00
325184, 432273, 199.76
325184, 446354, 189.89
325184, 487276, 257.24
325184, 509731, 79.36
325184, 517349, 179.02
325184, 540187, 178.41
325184, 1236738, 52.81
325184, 1687852, 25.00
325184, 1697051, 36.33
325184, 2029259, 249.32
325184, 2032847, 87.31
325184, 2033112, 309.35
325184, 2152691, 97.73
267643, 427361, 215.40
267643, 481832, 198.41
440110, 460092, 9.34
440110, 480885, 87.54
440110, 487816, 9.47
27371, 509208, 36.64
27371, 513819, 111.11
27371, 514081, 152.98
181267, 515248, 216.35
56865, 454477, 59.96
56865, 465425, 111.34
383397, 1214245, 289.27
383397, 1762333, 62.94
383397, 2020071, 116.80
391300, 555630, 254.93
391300, 560879, 295.48
391300, 1221210, 85.99
256260, 430024, 103.19
520437, 1730591, 5.68
97967, 1229633, 1.53
97967, 1254805, 25.67
97967, 1280127, 64.03
97967, 1290005, 90.41
97967, 1294918, 126.79
97967, 1300246, 183.94
97967, 1315331, 164.13
97967, 1319007, 79.23
97967, 1323888, 224.08
97967, 1324058, 10.20
97967, 1324547, 24.91
97967, 1326893, 69.34
97967, 2024731, 268.52
97967, 900100097967, 11.50
495808, 481335, 60.58
320350, 190989, 57.69
320350, 223043, 51.21
276693, 195211, 93.77
307341, 209589, 86.70
66336, 488623, 23.04
234349, 527275, 81.62
234349, 547856, 246.65
234349, 565462, 259.77
234349, 1230328, 192.71
234349, 1232427, 204.44
234349, 1268223, 104.19
234349, 1289259, 46.58
234349, 1306454, 163.78
234349, 1739425, 71.94
234349, 2013162, 129.58
234349, 2025938, 289.63
234349, 2028942, 193.50
234349, 2157119, 44.38
234349, 900100234349, 207.50
213421, 483390, 88.13
213421, 1208843, 199.19
213421, 2151850, 158.91
243569, 424687, 71.15
238691, 186846, 20.13
238691, 187597, 26.69
238691, 233640, 128.72
238691, 234941, 238.56
238691, 238532, 147.03
238691, 1712303, 279.85
178746, 556773, 0.46
178746, 1228841, 118.62
178746, 1267434, 50.92
434083, 1743392, 21.48
321804, 474659, 233.71
321804, 493188, 147.26
82826, 183227, 218.27
63040, 1241882, 199.14
63040, 1272586, 148.51
63040, 1274087, 276.00
63040, 1295934, 31.34
63040, 1296323, 126.05
63040, 1318507, 93.01
63040, 1318750, 190.17
63040, 1320698, 234.17
63040, 1320878, 11.75
63040, 1322567, 239.79
63040, 1711621, 194.03
33645, 474151, 150.82
554273, 1241295, 2.61
554273, 1290108, 86.78
554273, 1305884, 230.51
554273, 1306575, 217.58
554273, 1307699, 234.26
554273, 1312682, 273.60
554273, 1315493, 84.81
554273, 1318804, 31.91
554273, 1319369, 174.00
554273, 1330745, 201.78
554273, 1716078, 254.97
554273, 2160152, 37.14
554273, 2160774, 288.37
554273, 900100554273, 51.50
291696, 462003, 67.23
291696, 529958, 7.88
291696, 531233, 8.36
291696, 531730, 211.66
291696, 531877, 23.90
291696, 535908, 43.63
291696, 554360, 95.41
291696, 1188698, 196.95
291696, 1243136, 233.92
291696, 1247833, 85.09
291696, 1276572, 102.27
291696, 1711924, 236.13
291696, 2031493, 79.48
291696, 900100291696, 35.00
356406, 489091, 70.17
356406, 506339, 136.11
356406, 514856, 35.28
356406, 539191, 302.44
356406, 1201199, 255.93
356406, 2026473, 95.53
200234, 515408, 19.39
200234, 558800, 170.92
43625, 492214, 71.50
206417, 471552, 18.79
206417, 488847, 113.88
519853, 186806, 32.81
519853, 200303, 61.36
519853, 2161963, 78.78
515792, 470839, 59.75
259665, 431912, 98.92
259665, 477668, 36.63
259665, 564920, 156.19
259665, 1721818, 257.74
118911, 210385, 71.64
118911, 1252457, 67.74
118911, 1718516, 157.07
118911, 1734624, 71.99
77061, 189085, 61.98
77061, 195787, 71.12
436164, 185743, 173.04
436164, 196838, 201.66
436164, 205215, 94.97
515403, 194594, 70.14
507719, 186479, 140.94
507719, 210894, 46.45
507719, 219991, 150.67
507719, 2004397, 127.70
199346, 214225, 111.73
199346, 215542, 304.61
199346, 217459, 101.21
199346, 1744249, 210.56
199346, 1748496, 118.72
262275, 227827, 167.81
195862, 224008, 175.78
195862, 228768, 67.33
71209, 1265757, 93.43
71209, 1274127, 137.75
71209, 1282542, 37.04
71209, 1283979, 37.98
71209, 1299679, 229.86
71209, 1310344, 292.56
71209, 1311156, 18.56
71209, 1316921, 227.80
71209, 1319439, 76.48
71209, 1719852, 264.78
331242, 214871, 215.37
331242, 218577, 174.82
331242, 234802, 105.76
331242, 252891, 131.36
331242, 253914, 122.36
331242, 1254130, 41.59
331242, 1268571, 116.73
331242, 1285956, 150.61
331242, 1697639, 109.99
331242, 1718305, 306.51
331242, 1745541, 189.09
463013, 1278296, 199.98
463013, 1282485, 254.59
463013, 1298797, 157.25
463013, 1307085, 123.55
463013, 1314756, 176.32
463013, 1322422, 248.94
463013, 1326001, 76.93
463013, 1326750, 38.43
463013, 1330204, 291.33
463013, 1330224, 68.86
463013, 1330350, 61.42
463013, 1331853, 278.97
463013, 2000633, 128.18
463013, 900100463013, 0.50
251752, 497355, 118.58
560598, 421938, 98.75
44856, 515900, 108.62
351287, 1714014, 38.30
576886, 477159, 5.80
576886, 531952, 224.56
576886, 563839, 212.28
340843, 486772, 84.69
340843, 505156, 56.96
340843, 511159, 175.99
245313, 1204316, 196.22
245313, 1214244, 156.76
245313, 1244958, 22.75
245313, 1251024, 108.22
245313, 1256531, 25.25
245313, 1281784, 47.61
245313, 1292683, 59.15
245313, 1296473, 91.76
245313, 1302419, 294.27
177246, 1710736, 151.97
337563, 475701, 193.41
337563, 495006, 118.11
348905, 187720, 129.05
480780, 2205992, 54.65
469961, 461841, 51.49
469961, 516536, 6.72
555197, 475270, 67.07
499252, 464293, 23.22
95476, 434476, 2.83
95476, 501331, 199.78
287436, 192154, 103.45
287436, 209824, 108.40
287436, 213865, 116.88
356937, 530945, 33.51
418711, 1221061, 43.99
418711, 1230810, 112.16
418711, 1242108, 167.01
418711, 1246292, 3.92
418711, 1687778, 37.56
418711, 1692442, 47.53
418711, 1701973, 21.57
418711, 1705498, 42.24
418711, 1716658, 139.93
418711, 1731425, 1.50
418711, 1759888, 4.10
418711, 2013716, 251.63
418711, 2229417, 55.53
418711, 900100418711, 187.50
355137, 425240, 8.18
44559, 1732723, 11.92
421908, 2164189, 131.97
85029, 1200613, 74.21
85029, 1239615, 46.99
85029, 1695976, 194.09
85029, 1698000, 258.62
85029, 1701809, 107.66
85029, 1704126, 249.37
85029, 1704551, 263.19
85029, 1713651, 177.53
85029, 1745914, 313.33
361763, 440627, 112.75
361763, 1741091, 97.43
486580, 448760, 0.18
561437, 1712671, 10.06
33958, 2154927, 27.75
166624, 434824, 135.84
519055, 474362, 1.52
519055, 1238981, 245.33
519055, 1240091, 280.78
519055, 1246513, 64.86
519055, 1289147, 201.72
519055, 1711942, 128.26
387375, 445121, 9.04
387375, 455406, 89.16
387375, 487512, 152.28
387375, 491279, 197.16
157370, 443058, 52.14
239235, 435027, 5.17
239235, 554047, 182.23
239235, 556280, 137.51
239235, 1710931, 76.59
432146, 451607, 85.42
257046, 426868, 211.63
257046, 460544, 162.51
257046, 464407, 102.76
257046, 1679488, 142.00
257046, 2000918, 34.54
131280, 429423, 58.76
131280, 454397, 199.12
131280, 487540, 158.88
131280, 488271, 232.65
131280, 494649, 137.59
131280, 531478, 114.63
131280, 536208, 210.87
131280, 1202447, 221.06
131280, 1715216, 24.03
131280, 2030681, 145.26
508949, 214681, 45.21
270785, 2163261, 220.37
99807, 183413, 28.38
88854, 1213743, 105.84
88854, 1265213, 192.58
88854, 1273512, 102.25
88854, 1290998, 12.35
88854, 1291043, 45.90
88854, 1304232, 273.82
88854, 1313815, 174.74
88854, 1314418, 204.02
88854, 1316264, 235.97
88854, 1316990, 63.62
88854, 1319056, 287.48
88854, 1718677, 164.11
88854, 2005460, 182.69
88854, 900100088854, 0.00
24755, 1207893, 62.31
24755, 1239405, 77.79
24755, 1313236, 205.49
24755, 1325614, 145.18
24755, 1330759, 117.24
24755, 1676258, 31.27
24755, 1683021, 209.54
24755, 1735176, 58.19
24755, 1756296, 218.41
24755, 2006818, 251.49
173204, 436749, 113.87
173204, 480199, 116.81
173204, 482687, 294.62
173204, 518848, 17.81
173204, 534930, 185.96
173204, 540006, 172.85
173204, 545429, 251.35
173204, 548003, 27.75
173204, 1229023, 220.56
173204, 1687811, 180.82
173204, 1692013, 164.81
173204, 1700119, 15.29
173204, 2003628, 178.85
173204, 900100173204, 0.50
145422, 1208079, 51.83
145422, 1289193, 292.21
145422, 1293828, 209.00
145422, 1300652, 123.72
145422, 1310247, 279.06
145422, 1311036, 0.06
145422, 1312204, 131.99
145422, 1315193, 144.20
145422, 1316503, 117.32
145422, 1325032, 229.49
145422, 1326194, 155.45
145422, 1681465, 196.50
145422, 2009356, 247.62
145422, 900100145422, 0.00
245182, 441825, 0.21
245182, 517931, 83.75
245182, 554545, 158.51
245182, 557549, 28.70
245182, 561360, 238.87
245182, 1190137, 232.39
245182, 1693991, 181.96
245182, 1711496, 217.48
245182, 2163845, 107.18
33900, 478594, 37.99
416059, 193168, 76.62
416059, 200376, 156.41
119939, 445158, 104.07
119939, 454424, 55.79
119939, 466557, 278.01
160195, 429912, 32.82
160195, 2156212, 263.14
262119, 205247, 58.01
262119, 225021, 43.49
262119, 227527, 76.02
262119, 229534, 103.44
262119, 1212463, 60.66
262119, 1230186, 6.58
262119, 2004187, 42.18
262119, 2021150, 66.35
262119, 2021226, 12.31
262119, 2030724, 27.58
481415, 479454, 162.70
580591, 1243589, 15.69
4275, 495497, 30.78
551957, 1717449, 6.38
422686, 1261584, 114.00
422686, 1287166, 267.38
422686, 1694279, 232.31
422686, 1712914, 70.54
422686, 1713480, 309.19
422686, 1739092, 185.84
422686, 1743795, 242.64
422686, 1755392, 53.82
422686, 1757608, 280.50
422686, 1759449, 288.40
422686, 2031281, 8.36
422686, 2164679, 45.44
422686, 2164958, 269.30
468545, 457654, 7.84
468545, 482688, 238.14
468545, 525058, 118.75
468545, 537788, 51.04
468545, 543291, 3.74
468545, 545564, 249.31
468545, 1720336, 312.80
468545, 1761788, 213.39
468545, 2154345, 274.36
328284, 457334, 13.80
362005, 1252275, 92.33
362005, 1274931, 244.25
362005, 1276872, 59.08
362005, 1309307, 285.58
362005, 1316909, 53.90
362005, 1324002, 215.26
362005, 1331140, 161.30
362005, 1331766, 215.78
362005, 1331994, 116.44
362005, 1332165, 155.93
362005, 1332461, 9.65
362005, 1721301, 242.97
362005, 2009342, 125.68
362005, 900100362005, 78.50
434662, 421261, 27.54
550601, 216525, 124.95
550601, 216740, 120.09
9628, 459286, 94.63
226588, 506577, 17.13
226588, 517769, 140.95
283222, 1735996, 133.09
122542, 429715, 61.82
122542, 445397, 162.05
166358, 459654, 247.94
166358, 476114, 136.75
532620, 1706122, 143.38
215787, 455344, 53.40
215787, 471436, 146.91
361472, 1200795, 89.40
361472, 1223680, 184.97
361472, 1238420, 31.59
361472, 1258763, 201.48
361472, 1262011, 239.34
361472, 1279899, 212.13
361472, 1280749, 231.54
361472, 1281089, 273.98
361472, 1287282, 49.34
361472, 1297041, 259.35
361472, 1748838, 102.17
361472, 2006543, 86.06
361472, 900100361472, 172.50
411027, 424654, 188.64
411027, 432649, 305.39
411027, 1248234, 62.27
346717, 1268355, 28.06
346717, 1274829, 288.53
376751, 554583, 169.07
376751, 1707208, 205.18
64335, 463398, 1.83
67218, 467935, 54.68
67218, 520432, 53.27
67218, 541179, 101.50
67218, 547332, 175.71
67218, 1222962, 253.93
67218, 1280924, 230.65
67218, 1285893, 280.11
67218, 1296538, 210.03
67218, 1298937, 175.24
67218, 1320609, 199.60
67218, 1328731, 258.43
67218, 1754315, 148.77
492914, 447548, 46.04
57224, 558285, 115.47
57224, 564958, 16.59
57224, 1227630, 103.95
57224, 1259146, 47.02
57224, 1303996, 185.55
57224, 1310902, 84.85
57224, 1318449, 45.17
57224, 1323501, 160.70
57224, 1325413, 171.69
57224, 1328333, 236.45
57224, 1720217, 9.40
57224, 2015407, 196.65
57224, 2152365, 288.04
57224, 900100057224, 164.50
128180, 461088, 7.37
510078, 483069, 76.87
408535, 493795, 97.43
113989, 535870, 45.25
34818, 428583, 75.48
34818, 541553, 294.49
151978, 1254624, 180.10
151978, 1263974, 36.91
151978, 1275334, 30.60
151978, 1279413, 69.46
151978, 1283228, 142.16
151978, 1299446, 190.51
151978, 1313026, 236.38
151978, 1319348, 85.59
151978, 1324066, 116.28
151978, 1330025, 155.17
151978, 1330832, 167.99
151978, 1708728, 19.56
151978, 2008025, 207.65
151978, 900100151978, 35.00
24157, 471091, 79.60
24157, 511094, 18.20
24157, 523938, 70.67
24157, 540552, 89.71
24157, 1295990, 98.08
260025, 457000, 4.06
260025, 531821, 159.20
260025, 1223608, 234.01
260025, 1732091, 277.79
329258, 1220767, 43.83
329258, 1695783, 149.74
329258, 1698325, 129.76
329258, 1699220, 224.79
329258, 1704792, 43.01
329258, 1704900, 138.67
329258, 1708311, 218.12
329258, 1727255, 116.27
329258, 1743172, 10.42
329258, 1760448, 152.28
329258, 1761211, 200.51
329258, 1762222, 21.06
329258, 2000677, 64.10
329258, 900100329258, 0.00
519880, 1201314, 16.93
519880, 1237160, 99.87
519880, 1246375, 122.57
519880, 1272763, 88.44
519880, 1283698, 154.09
519880, 1286393, 83.06
519880, 1305978, 182.78
519880, 1309309, 204.70
519880, 1316430, 223.06
519880, 1726473, 106.92
519880, 1741742, 61.90
519880, 2014627, 63.58
519880, 2024998, 136.84
68166, 433784, 5.97
2867, 477004, 46.87
2867, 554109, 164.16
2867, 555363, 196.58
2867, 558040, 55.60
257870, 477218, 9.71
69411, 479975, 59.44
69411, 484368, 70.42
69411, 503899, 204.09
69411, 532415, 72.00
69411, 550769, 211.75
337488, 2204925, 0.62
8923, 1244329, 43.08
57286, 470921, 3.93
57286, 514129, 211.05
57286, 514346, 273.88
57286, 521568, 114.97
57286, 2206017, 148.61
525211, 446606, 171.09
525211, 480313, 143.78
462635, 460455, 125.24
462635, 478579, 282.58
462635, 1744331, 101.63
462635, 2161674, 27.01
315641, 534809, 32.14
22690, 226564, 25.17
22690, 2005311, 219.85
132510, 472936, 24.50
44536, 421162, 51.81
89355, 471189, 131.26
89355, 1205818, 133.83
198223, 209170, 54.17
198223, 222503, 181.14
198223, 225532, 21.85
198223, 255374, 95.37
198223, 1220259, 222.20
121381, 440512, 1.34
480210, 436381, 27.65
480210, 1231386, 52.25
480210, 1689650, 238.49
480210, 1690825, 129.29
480210, 1700579, 285.01
480210, 1705329, 101.02
480210, 1742844, 310.85
480210, 2158267, 86.06
480210, 2166813, 145.15
468784, 504917, 247.75
468784, 561942, 260.64
468784, 563826, 86.91
468784, 1217500, 262.02
468784, 1218746, 42.54
468784, 1688287, 306.11
405261, 555676, 236.50
405261, 557799, 61.19
405261, 1218292, 164.07
43693, 426550, 60.99
405216, 467485, 103.50
405216, 1220080, 54.97
405216, 1221460, 118.97
405216, 1224573, 202.48
405216, 1256589, 22.79
405216, 1259134, 39.53
405216, 1259592, 242.41
405216, 2007775, 255.80
405216, 2027995, 290.12
382603, 1739120, 69.26
489745, 477460, 91.69
401429, 442655, 10.81
211420, 474191, 157.01
211420, 487800, 236.31
211420, 488700, 186.91
262200, 441352, 139.87
262200, 450426, 31.61
262200, 567399, 114.62
262200, 1709483, 0.00
262200, 2204588, 145.45
12085, 195494, 69.39
8775, 1687053, 47.80
8775, 1696026, 57.73
8775, 1700683, 34.87
8775, 1702851, 165.75
8775, 1710491, 184.43
8775, 1747779, 62.69
8775, 1752681, 99.62
8775, 1757946, 92.29
8775, 1758497, 85.47
384981, 442588, 69.21
384981, 455303, 124.25
384981, 519988, 73.17
384981, 544606, 175.68
384981, 1754417, 261.33
384981, 1754910, 243.13
384981, 1757713, 292.74
384981, 1758697, 274.29
159736, 443577, 4.35
253485, 440819, 51.31
253485, 467338, 108.25
253485, 2022633, 32.95
542960, 2157474, 50.58
314112, 471104, 112.69
314112, 488254, 54.12
314112, 541946, 49.25
314112, 1710406, 187.14
469203, 1723833, 0.54
469203, 1736557, 59.14
469203, 1745620, 188.84
469203, 1746793, 165.26
469203, 1752116, 205.43
143132, 422688, 0.14
143132, 494322, 123.63
143132, 530793, 232.84
143132, 540502, 199.09
143132, 543405, 233.37
143132, 543852, 163.00
143132, 543938, 249.81
143132, 544091, 178.08
143132, 544475, 158.10
143132, 1207362, 85.62
143132, 1218897, 99.92
143132, 1676383, 138.50
143132, 2010828, 113.12
143132, 900100143132, 55.00
475398, 474205, 62.76
479213, 484325, 172.44
479213, 508956, 0.00
30549, 445075, 116.68
30549, 491566, 171.50
66072, 435342, 132.50
266160, 503801, 20.50
284379, 2153123, 1.50
462466, 437741, 249.22
462466, 438230, 165.64
462466, 456399, 288.43
462466, 498981, 82.46
462466, 1223174, 308.69
462466, 1744777, 220.65
547079, 432466, 1.54
547079, 478472, 112.75
547079, 1715559, 184.00
513699, 1211450, 7.37
513699, 1260776, 14.46
513699, 1298310, 201.16
513699, 1306939, 279.95
513699, 1315096, 140.31
513699, 1316682, 190.64
513699, 1319608, 59.65
513699, 1682933, 79.19
513699, 1684009, 220.26
513699, 1732677, 109.93
513699, 1744327, 230.62
513699, 2014000, 142.88
513699, 900100513699, 27.00
132067, 186094, 26.95
145215, 422429, 189.27
68277, 427697, 4.81
68277, 1741466, 174.51
195023, 455617, 55.78
249246, 496874, 170.16
249246, 520619, 38.73
249246, 536700, 171.97
249246, 540770, 223.00
249246, 541242, 248.17
249246, 547891, 58.20
249246, 548221, 261.75
249246, 551713, 295.54
249246, 1227954, 228.09
249246, 1693755, 103.40
249246, 2165694, 89.28
249246, 2166261, 5.05
380487, 1240336, 160.89
380487, 1722655, 15.50
510254, 444300, 79.42
298726, 422853, 44.06
298726, 449667, 176.48
298726, 483623, 4.02
298726, 539776, 122.47
298726, 543347, 101.74
298726, 1210269, 312.79
80865, 450856, 18.42
389595, 2161823, 78.67
227359, 428099, 79.04
278742, 1204309, 263.38
278742, 1228562, 82.42
278742, 1229032, 244.22
278742, 1232955, 270.37
278742, 1236613, 24.25
278742, 1251040, 15.63
278742, 1256176, 77.94
278742, 1270174, 53.31
278742, 1290181, 178.57
278742, 1693223, 173.56
278742, 1703243, 148.37
278742, 1747657, 299.62
278742, 2001886, 134.79
278742, 900100278742, 32.50
316438, 435489, 173.11
545390, 1683716, 108.36
545390, 1687242, 192.09
545390, 1733969, 45.31
94299, 430904, 70.67
508811, 506999, 21.62
508811, 1686506, 20.96
516913, 533937, 196.13
516913, 1722931, 16.36
155125, 423334, 7.21
164330, 431209, 32.00
164330, 491931, 221.93
164330, 509966, 255.11
164330, 1742863, 259.25
466565, 443325, 151.60
466565, 469809, 37.35
466565, 499761, 108.76
466565, 519117, 232.99
190291, 508386, 208.36
190291, 525803, 272.50
190291, 1245777, 8.62
186427, 457440, 1.42
315810, 424786, 64.75
251395, 1728313, 4.91
246649, 1728567, 3.61
407945, 2161608, 123.70
123071, 461036, 64.93
371910, 424679, 139.89
385320, 516615, 28.59
226542, 508187, 58.70
16098, 427945, 10.00
56701, 255389, 33.31
425870, 251230, 117.70
425870, 1253943, 134.76
230982, 426863, 0.72
230982, 2008329, 188.30
279138, 210463, 127.68
279138, 213724, 44.34
1626, 207255, 41.76
1626, 217337, 58.91
355179, 205188, 56.75
434976, 187101, 145.86
234251, 213139, 7.02
338007, 461677, 11.12
367398, 190587, 43.20
576253, 449304, 56.86
50882, 194467, 116.86
32362, 213592, 1.82
32362, 228871, 162.50
278121, 1258672, 41.94
285558, 198209, 122.11
285558, 213268, 87.21
285558, 257204, 149.62
285558, 1219286, 186.52
285558, 1730057, 154.54
285558, 2001439, 78.72
525682, 219156, 162.15
525682, 223669, 94.99
525682, 232694, 185.35
538912, 1706268, 16.60
538912, 1733921, 143.69
60179, 422267, 101.04
23200, 447256, 183.15
23200, 467436, 19.76
23200, 522419, 1.71
23200, 527254, 38.27
525619, 195638, 300.18
160239, 454194, 13.27
160239, 463594, 23.12
160239, 493364, 143.47
160239, 545095, 92.66
160239, 545223, 125.76
