Image ID,Nombre de personnes détectées,Différence calculée (num-people-dif)
455665,1,0.5
271924,0,1
346179,10,0.9090909090909091
388865,9,0.9
138579,5,0.8333333333333334
309386,8,0.8888888888888888
13603,1,0.5
22593,1,0.5
474984,1,0.5
118436,6,0.8571428571428572
2842,9,0.9
181909,1,0.5
494900,1,0.5
64239,0,1
338954,0,1
139394,0,1
92480,0,1
175195,1,0.5
523370,0,1
554541,1,0.5
197593,2,0.6666666666666667
244291,5,0.8333333333333334
442148,1,0.5
49095,2,0.6666666666666667
176716,0,1
548976,0,1
359688,1,0.5
350240,1,0.5
308592,0,1
278066,1,0.5
439756,1,0.5
416810,1,0.5
123298,5,0.8333333333333334
568240,0,1
508354,0,1
67548,1,0.5
342774,1,0.5
338164,9,0.9
302595,6,0.8571428571428572
57461,1,0.5
166481,6,0.8571428571428572
580137,0,1
129097,0,1
192928,1,0.5
403253,1,0.5
577225,0,1
171656,0,1
561635,0,1
26987,1,0.5
573482,1,0.5
297019,4,0.8
307061,3,0.75
277013,1,0.5
270270,1,0.5
540012,0,1
237419,0,1
296040,0,1
84202,0,1
424669,5,0.8333333333333334
188845,2,0.6666666666666667
140954,3,0.75
374910,4,0.8
131927,5,0.8333333333333334
344031,5,0.8333333333333334
114240,1,0.5
137690,4,0.8
351890,6,0.8571428571428572
471834,0,1
348308,0,1
217725,0,1
435492,1,0.5
456009,0,1
186685,0,1
331134,1,0.5
260029,0,1
350165,0,1
282425,0,1
249810,0,1
57500,0,1
113668,0,1
157205,0,1
398925,0,1
44583,0,1
398271,0,1
381795,0,1
120490,3,0.75
133490,1,0.5
154717,1,0.5
466499,0,1
165792,1,0.5
530127,0,1
467245,2,0.6666666666666667
399878,0,1
426204,0,1
303585,1,0.5
571396,1,0.5
297570,0,1
426403,2,0.6666666666666667
383819,2,0.6666666666666667
128732,8,0.8888888888888888
249807,9,0.9
257502,0,1
317461,1,0.5
563396,1,0.5
3967,7,0.875
505637,0,1
240227,0,1
132193,0,1
379115,0,1
469265,0,1
462472,5,0.8333333333333334
39261,2,0.6666666666666667
236760,3,0.75
497261,4,0.8
336552,5,0.8333333333333334
82980,0,1
255224,0,1
114052,1,0.5
283475,5,0.8333333333333334
48632,4,0.8
72969,3,0.75
130111,4,0.8
413754,2,0.6666666666666667
449613,3,0.75
80808,3,0.75
578918,12,0.9230769230769231
171017,3,0.75
476826,1,0.5
2007,3,0.75
249176,1,0.5
457292,1,0.5
201236,4,0.8
134639,2,0.6666666666666667
19374,5,0.8333333333333334
81099,1,0.5
275170,1,0.5
495266,4,0.8
383786,1,0.5
444409,1,0.5
320609,1,0.5
555683,1,0.5
568707,0,1
346386,0,1
410711,0,1
508577,0,1
538609,0,1
65329,1,0.5
571886,0,1
71503,1,0.5
11720,1,0.5
259217,0,1
275644,0,1
410915,0,1
399200,0,1
265150,0,1
444500,0,1
43256,0,1
347967,0,1
187099,0,1
521533,1,0.5
182367,8,0.8888888888888888
301954,0,1
92315,0,1
400872,0,1
233808,0,1
90024,1,0.5
503996,0,1
488390,0,1
116334,1,0.5
104273,0,1
371376,0,1
480741,3,0.75
523985,0,1
65463,0,1
108695,0,1
401393,0,1
233395,0,1
478576,0,1
40351,2,0.6666666666666667
514950,1,0.5
152914,0,1
443496,1,0.5
326480,3,0.75
314614,1,0.5
517031,3,0.75
377864,0,1
386853,2,0.6666666666666667
94936,3,0.75
157748,0,1
61147,0,1
427692,0,1
97849,3,0.75
52010,0,1
564950,2,0.6666666666666667
243045,2,0.6666666666666667
362568,1,0.5
166871,1,0.5
232322,1,0.5
491743,1,0.5
200663,1,0.5
115970,1,0.5
59843,1,0.5
15582,1,0.5
551359,1,0.5
32368,1,0.5
172187,1,0.5
349582,4,0.8
391876,4,0.8
20556,1,0.5
41988,0,1
580000,1,0.5
534024,0,1
574829,1,0.5
172232,0,1
104814,0,1
90782,0,1
109835,0,1
271992,1,0.5
509563,0,1
158169,1,0.5
17429,0,1
191706,0,1
474859,0,1
333876,0,1
28876,0,1
276794,0,1
202739,1,0.5
207481,2,0.6666666666666667
357852,0,1
145680,0,1
72026,0,1
565777,2,0.6666666666666667
391739,5,0.8333333333333334
444181,0,1
465780,0,1
144705,1,0.5
325332,1,0.5
499627,0,1
553422,0,1
80798,0,1
393989,0,1
323829,0,1
393129,0,1
401622,0,1
153016,0,1
429517,5,0.8333333333333334
189187,2,0.6666666666666667
147553,0,1
252457,0,1
458931,1,0.5
294226,0,1
95418,0,1
27776,1,0.5
307980,0,1
152769,1,0.5
170623,0,1
320957,3,0.75
334470,0,1
538108,1,0.5
10161,0,1
294863,1,0.5
504230,1,0.5
167741,0,1
144817,4,0.8
536960,0,1
214577,8,0.8888888888888888
113315,3,0.75
12933,1,0.5
18171,1,0.5
350737,1,0.5
552565,1,0.5
132725,0,1
90498,1,0.5
253907,2,0.6666666666666667
123184,1,0.5
526912,3,0.75
332463,0,1
122498,0,1
445263,1,0.5
396212,8,0.8888888888888888
83808,1,0.5
50878,4,0.8
562904,0,1
397717,0,1
10909,0,1
379911,1,0.5
313244,0,1
339270,1,0.5
76937,6,0.8571428571428572
201352,4,0.8
314247,6,0.8571428571428572
266311,1,0.5
69048,2,0.6666666666666667
215626,8,0.8888888888888888
337707,4,0.8
39258,4,0.8
497082,1,0.5
230843,1,0.5
558148,0,1
167346,10,0.9090909090909091
74082,0,1
118027,0,1
212181,0,1
179618,1,0.5
87513,1,0.5
523487,4,0.8
59116,0,1
451706,0,1
236843,0,1
20583,0,1
154811,0,1
461226,4,0.8
194336,1,0.5
168500,0,1
359048,0,1
388947,1,0.5
402183,0,1
232902,0,1
22026,1,0.5
220601,0,1
535733,0,1
53803,0,1
36750,0,1
440361,0,1
515893,0,1
503739,0,1
466974,1,0.5
85601,1,0.5
24489,0,1
149223,0,1
84981,1,0.5
476489,0,1
201839,0,1
542342,0,1
161611,2,0.6666666666666667
501534,4,0.8
322638,0,1
480167,0,1
229105,2,0.6666666666666667
2687,1,0.5
466591,0,1
55788,0,1
519664,0,1
211546,10,0.9090909090909091
211945,1,0.5
85036,0,1
173611,1,0.5
411417,1,0.5
391324,0,1
441798,0,1
141352,0,1
580286,2,0.6666666666666667
560270,4,0.8
244056,0,1
19938,5,0.8333333333333334
200068,0,1
394759,0,1
96461,0,1
314718,0,1
251408,0,1
369516,0,1
188068,0,1
449712,6,0.8571428571428572
8944,0,1
570015,0,1
181125,0,1
326210,0,1
108617,0,1
397792,3,0.75
447379,10,0.9090909090909091
463469,2,0.6666666666666667
538671,0,1
253955,4,0.8
44488,3,0.75
420750,0,1
511842,0,1
22487,5,0.8333333333333334
401780,1,0.5
479403,0,1
179698,0,1
457219,0,1
48126,1,0.5
281583,1,0.5
406452,0,1
403170,0,1
459104,0,1
85173,0,1
294321,0,1
446931,0,1
435777,0,1
329263,0,1
203704,0,1
81318,0,1
395850,0,1
358118,0,1
472788,0,1
16683,0,1
95990,3,0.75
135135,3,0.75
581499,0,1
575202,0,1
389103,0,1
498813,0,1
370550,0,1
81855,0,1
337013,0,1
283697,1,0.5
569341,0,1
125494,0,1
532461,0,1
464909,0,1
519845,0,1
430097,0,1
428761,0,1
408806,1,0.5
48162,0,1
494764,2,0.6666666666666667
38286,0,1
449369,1,0.5
377493,0,1
581,0,1
471439,0,1
9987,3,0.75
436009,0,1
252807,2,0.6666666666666667
453158,0,1
200391,0,1
190157,0,1
468182,0,1
216387,0,1
271842,0,1
246982,0,1
72030,0,1
491225,1,0.5
224375,1,0.5
444949,1,0.5
329097,1,0.5
504488,0,1
356097,0,1
577795,0,1
371453,0,1
201246,0,1
209179,0,1
8547,0,1
240322,0,1
72126,0,1
249259,0,1
79247,0,1
94201,0,1
427990,0,1
145292,1,0.5
240653,0,1
239870,0,1
413459,0,1
280409,2,0.6666666666666667
412178,0,1
350331,0,1
72987,2,0.6666666666666667
85945,0,1
386847,0,1
327020,0,1
483569,2,0.6666666666666667
288607,3,0.75
456569,0,1
345973,0,1
469435,4,0.8
302656,0,1
400298,2,0.6666666666666667
237085,0,1
129917,0,1
166126,0,1
80582,0,1
557119,0,1
346668,3,0.75
257323,0,1
322023,0,1
92715,0,1
239873,1,0.5
303387,0,1
249132,2,0.6666666666666667
505546,0,1
516880,0,1
327432,0,1
174677,2,0.6666666666666667
281327,2,0.6666666666666667
211185,0,1
58429,0,1
21632,2,0.6666666666666667
235473,0,1
497194,0,1
307359,0,1
473011,0,1
241388,2,0.6666666666666667
301727,0,1
143089,0,1
409614,0,1
386984,0,1
462925,0,1
481880,4,0.8
342808,0,1
546985,0,1
83079,1,0.5
17890,0,1
231503,0,1
3941,0,1
184383,0,1
212691,0,1
68713,0,1
351118,1,0.5
530202,0,1
303095,0,1
89005,0,1
73367,10,0.9090909090909091
354726,0,1
247597,4,0.8
119636,1,0.5
543797,0,1
473100,0,1
162693,0,1
281323,0,1
107885,0,1
402386,0,1
323368,0,1
475158,4,0.8
290320,1,0.5
40796,0,1
223719,1,0.5
169311,0,1
7048,0,1
142034,0,1
31926,0,1
498239,0,1
29155,0,1
124780,0,1
285877,0,1
504524,0,1
354402,0,1
540348,0,1
261431,0,1
101687,0,1
326639,0,1
310607,0,1
379754,0,1
16839,0,1
25283,0,1
203870,0,1
152056,0,1
308641,0,1
244135,0,1
496342,3,0.75
142666,2,0.6666666666666667
209791,0,1
304236,6,0.8571428571428572
80431,0,1
577650,0,1
108365,0,1
381605,0,1
172597,1,0.5
271791,0,1
283111,0,1
201421,0,1
577146,0,1
547422,0,1
180721,0,1
315992,0,1
465695,0,1
96213,0,1
573635,0,1
342203,0,1
312697,0,1
139754,0,1
194771,0,1
226597,1,0.5
416368,0,1
311011,0,1
218114,1,0.5
115524,1,0.5
225069,0,1
169820,0,1
310780,0,1
315404,0,1
161852,0,1
358236,0,1
514139,0,1
322536,1,0.5
111750,0,1
105280,0,1
146861,1,0.5
72207,0,1
297465,0,1
514387,0,1
233210,0,1
362231,0,1
147930,1,0.5
99135,4,0.8
149449,4,0.8
475325,1,0.5
453969,0,1
528832,0,1
322220,1,0.5
103380,3,0.75
495433,0,1
24307,1,0.5
294138,0,1
226866,0,1
118386,0,1
242789,1,0.5
515796,1,0.5
241410,0,1
29716,0,1
231857,1,0.5
275982,1,0.5
509746,2,0.6666666666666667
435931,1,0.5
348865,4,0.8
110573,1,0.5
321306,0,1
288751,0,1
376790,0,1
527937,0,1
305393,1,0.5
105386,1,0.5
319038,0,1
305732,2,0.6666666666666667
93756,1,0.5
315611,0,1
181014,1,0.5
134832,3,0.75
272171,2,0.6666666666666667
161776,0,1
112363,0,1
323010,0,1
123751,0,1
577582,0,1
192655,0,1
176551,0,1
221515,0,1
60903,1,0.5
174427,0,1
89012,4,0.8
113495,0,1
336672,0,1
451588,0,1
401877,0,1
333863,2,0.6666666666666667
140850,0,1
519867,0,1
59385,0,1
156084,1,0.5
429791,0,1
127647,0,1
477774,8,0.8888888888888888
459600,1,0.5
39321,5,0.8333333333333334
506783,0,1
550540,1,0.5
436802,0,1
353610,2,0.6666666666666667
104505,4,0.8
200008,0,1
170968,0,1
441470,2,0.6666666666666667
543201,1,0.5
12251,1,0.5
34454,8,0.8888888888888888
6229,0,1
315555,4,0.8
211892,3,0.75
238933,0,1
272706,0,1
405041,0,1
171309,0,1
284338,1,0.5
30815,1,0.5
329134,1,0.5
30608,1,0.5
412835,0,1
431824,1,0.5
54262,0,1
130314,1,0.5
182927,0,1
422301,0,1
432675,0,1
546016,0,1
517213,0,1
176086,0,1
426877,2,0.6666666666666667
352427,3,0.75
314758,2,0.6666666666666667
432912,10,0.9090909090909091
287210,0,1
375759,9,0.9
369961,1,0.5
215657,0,1
222037,0,1
312248,1,0.5
516261,1,0.5
330481,1,0.5
59267,1,0.5
453644,1,0.5
261902,1,0.5
369568,0,1
296833,0,1
227802,0,1
231645,1,0.5
386080,0,1
484214,0,1
78593,0,1
14769,5,0.8333333333333334
203235,2,0.6666666666666667
462065,1,0.5
63365,1,0.5
322,1,0.5
50263,1,0.5
379561,1,0.5
492535,1,0.5
189757,0,1
16825,0,1
287302,0,1
4080,2,0.6666666666666667
262393,0,1
474800,0,1
69504,0,1
229107,0,1
115080,0,1
56330,0,1
373395,1,0.5
323585,0,1
81592,0,1
395560,1,0.5
63235,1,0.5
334039,1,0.5
118590,0,1
97614,8,0.8888888888888888
439392,2,0.6666666666666667
97841,0,1
168405,0,1
99295,0,1
189539,0,1
528961,4,0.8
17308,1,0.5
295294,0,1
326399,1,0.5
555625,0,1
284994,1,0.5
365707,0,1
324451,1,0.5
372213,1,0.5
301179,1,0.5
495477,1,0.5
63938,0,1
252092,3,0.75
174627,3,0.75
126288,1,0.5
125575,3,0.75
567827,1,0.5
532623,1,0.5
333075,0,1
142123,2,0.6666666666666667
3713,0,1
260024,1,0.5
22482,5,0.8333333333333334
188529,1,0.5
352213,2,0.6666666666666667
165945,4,0.8
504968,11,0.9166666666666666
7996,1,0.5
312961,0,1
151671,1,0.5
555778,1,0.5
537231,2,0.6666666666666667
570285,2,0.6666666666666667
197591,2,0.6666666666666667
560604,0,1
143140,1,0.5
158996,1,0.5
535669,10,0.9090909090909091
475939,0,1
58307,0,1
71364,4,0.8
66209,0,1
185965,8,0.8888888888888888
242731,5,0.8333333333333334
37113,12,0.9230769230769231
438004,0,1
330609,1,0.5
410509,0,1
432349,4,0.8
429236,8,0.8888888888888888
143306,1,0.5
138963,1,0.5
255660,2,0.6666666666666667
297871,3,0.75
455536,1,0.5
209971,2,0.6666666666666667
53455,1,0.5
456563,0,1
101832,2,0.6666666666666667
423445,1,0.5
175745,11,0.9166666666666666
170221,1,0.5
188482,1,0.5
336563,1,0.5
23998,1,0.5
15759,0,1
489066,9,0.9
105582,1,0.5
62442,1,0.5
464329,0,1
452471,1,0.5
513917,1,0.5
121365,1,0.5
501212,1,0.5
474190,3,0.75
508954,6,0.8571428571428572
51704,1,0.5
563513,0,1
305270,1,0.5
290969,1,0.5
542552,3,0.75
270639,0,1
121452,1,0.5
5073,4,0.8
139658,6,0.8571428571428572
15588,7,0.875
159554,1,0.5
455419,3,0.75
470078,2,0.6666666666666667
249730,7,0.875
577190,5,0.8333333333333334
2369,3,0.75
141121,2,0.6666666666666667
269983,3,0.75
402224,3,0.75
151352,5,0.8333333333333334
339189,1,0.5
487063,1,0.5
159482,9,0.9
151273,1,0.5
135754,1,0.5
277907,0,1
507293,1,0.5
251103,1,0.5
224949,1,0.5
343470,5,0.8333333333333334
147520,2,0.6666666666666667
421287,1,0.5
337993,2,0.6666666666666667
253962,0,1
202194,1,0.5
58239,2,0.6666666666666667
22624,1,0.5
195180,2,0.6666666666666667
116032,2,0.6666666666666667
169351,1,0.5
419724,1,0.5
372117,1,0.5
523968,1,0.5
422851,0,1
230745,0,1
329175,1,0.5
99238,0,1
255889,1,0.5
72156,2,0.6666666666666667
497894,1,0.5
539924,1,0.5
532689,1,0.5
40954,1,0.5
488271,0,1
509943,2,0.6666666666666667
507542,2,0.6666666666666667
192023,2,0.6666666666666667
540753,1,0.5
454725,1,0.5
463355,3,0.75
155498,1,0.5
472659,1,0.5
213034,2,0.6666666666666667
425839,1,0.5
331852,1,0.5
132826,1,0.5
430388,1,0.5
568963,0,1
181734,0,1
332203,4,0.8
322278,0,1
262962,0,1
13468,0,1
126246,8,0.8888888888888888
437440,1,0.5
164603,1,0.5
305580,3,0.75
165018,1,0.5
295571,0,1
302740,1,0.5
508227,0,1
555613,1,0.5
448509,12,0.9230769230769231
374661,5,0.8333333333333334
206793,0,1
32801,2,0.6666666666666667
509706,1,0.5
80691,2,0.6666666666666667
51047,0,1
66877,2,0.6666666666666667
190094,0,1
186550,2,0.6666666666666667
106440,0,1
270109,4,0.8
178634,0,1
144718,0,1
556752,4,0.8
63721,1,0.5
365768,1,0.5
550023,1,0.5
57242,0,1
4239,1,0.5
324894,0,1
116572,0,1
449677,0,1
235090,5,0.8333333333333334
272740,1,0.5
526697,0,1
304627,0,1
484108,2,0.6666666666666667
326408,0,1
60403,1,0.5
215553,3,0.75
23429,1,0.5
455530,1,0.5
337265,1,0.5
67084,3,0.75
444274,0,1
456873,0,1
34975,0,1
141893,1,0.5
154567,1,0.5
305760,1,0.5
513748,4,0.8
397777,1,0.5
95380,1,0.5
105561,1,0.5
296868,2,0.6666666666666667
63745,1,0.5
500946,1,0.5
30000,2,0.6666666666666667
377015,6,0.8571428571428572
43033,1,0.5
106352,6,0.8571428571428572
319965,0,1
542103,5,0.8333333333333334
113449,7,0.875
58257,0,1
528471,1,0.5
191251,0,1
56119,1,0.5
103722,1,0.5
171943,2,0.6666666666666667
440092,1,0.5
5339,1,0.5
21049,1,0.5
206893,1,0.5
36828,1,0.5
42921,9,0.9
105008,0,1
422744,1,0.5
96660,1,0.5
357203,1,0.5
163962,1,0.5
500638,4,0.8
388466,1,0.5
241591,0,1
503235,0,1
339001,1,0.5
309137,1,0.5
109232,1,0.5
241289,0,1
368103,0,1
279058,1,0.5
412200,2,0.6666666666666667
354579,1,0.5
287900,1,0.5
73688,0,1
433854,0,1
67331,0,1
372029,0,1
492440,1,0.5
551763,1,0.5
155373,1,0.5
9771,1,0.5
147931,1,0.5
356116,1,0.5
541918,1,0.5
223214,1,0.5
124365,1,0.5
79720,1,0.5
62272,1,0.5
502838,1,0.5
372136,1,0.5
353504,0,1
549527,1,0.5
554643,0,1
121665,0,1
430067,4,0.8
65900,3,0.75
210612,0,1
73035,1,0.5
150773,1,0.5
456345,1,0.5
44954,2,0.6666666666666667
227941,1,0.5
579260,1,0.5
236938,1,0.5
52281,1,0.5
295740,1,0.5
456800,1,0.5
26310,2,0.6666666666666667
264436,0,1
68242,0,1
479621,3,0.75
538581,1,0.5
462353,0,1
466305,0,1
341121,0,1
286406,11,0.9166666666666666
174496,1,0.5
36748,13,0.9285714285714286
220605,2,0.6666666666666667
359354,1,0.5
523492,1,0.5
26686,1,0.5
541691,0,1
194210,1,0.5
444941,0,1
390646,1,0.5
143478,1,0.5
531396,1,0.5
43931,1,0.5
349379,1,0.5
269228,0,1
167577,0,1
383454,1,0.5
47105,0,1
148828,0,1
362175,0,1
169863,1,0.5
441576,1,0.5
236292,1,0.5
361895,1,0.5
32850,2,0.6666666666666667
578197,1,0.5
440813,1,0.5
487288,1,0.5
457146,0,1
580446,0,1
449270,0,1
385178,1,0.5
523007,3,0.75
549454,0,1
78772,0,1
75305,1,0.5
249968,0,1
347007,0,1
81284,1,0.5
416598,3,0.75
521907,0,1
144436,1,0.5
354376,0,1
83619,0,1
188815,1,0.5
77785,0,1
357088,1,0.5
480451,2,0.6666666666666667
36406,0,1
410947,0,1
177115,3,0.75
320186,1,0.5
243824,2,0.6666666666666667
15268,1,0.5
483630,1,0.5
210658,1,0.5
249445,0,1
379596,0,1
523225,1,0.5
91337,0,1
97029,0,1
95079,0,1
208164,0,1
486977,3,0.75
35216,1,0.5
72101,1,0.5
528539,1,0.5
77332,2,0.6666666666666667
45374,1,0.5
544832,1,0.5
515574,1,0.5
212420,1,0.5
375996,3,0.75
287849,8,0.8888888888888888
107903,0,1
39089,1,0.5
233463,0,1
378544,1,0.5
378092,2,0.6666666666666667
367280,1,0.5
27424,3,0.75
322362,1,0.5
464490,4,0.8
495233,4,0.8
329587,2,0.6666666666666667
53339,4,0.8
100439,5,0.8333333333333334
418536,2,0.6666666666666667
105473,1,0.5
253777,0,1
526597,2,0.6666666666666667
183247,2,0.6666666666666667
181489,1,0.5
256465,3,0.75
155268,2,0.6666666666666667
258865,2,0.6666666666666667
429038,3,0.75
390513,0,1
503479,0,1
104188,4,0.8
466549,4,0.8
10948,2,0.6666666666666667
573725,2,0.6666666666666667
30001,0,1
329737,0,1
571677,1,0.5
385150,1,0.5
572121,0,1
288507,1,0.5
312435,0,1
521514,0,1
226206,0,1
420617,11,0.9166666666666666
400623,0,1
499538,1,0.5
51799,0,1
479935,0,1
129379,1,0.5
366948,7,0.875
123719,0,1
332833,1,0.5
231056,0,1
301129,0,1
210991,2,0.6666666666666667
531868,0,1
339966,0,1
560431,4,0.8
567901,0,1
240234,3,0.75
67571,3,0.75
244692,1,0.5
426026,0,1
204181,0,1
37479,0,1
63860,3,0.75
494594,1,0.5
314067,3,0.75
380752,2,0.6666666666666667
453680,6,0.8571428571428572
495832,1,0.5
512346,2,0.6666666666666667
281503,5,0.8333333333333334
450362,4,0.8
153224,13,0.9285714285714286
138401,13,0.9285714285714286
505932,11,0.9166666666666666
115911,8,0.8888888888888888
264551,2,0.6666666666666667
146162,1,0.5
134849,10,0.9090909090909091
18041,0,1
366829,1,0.5
325710,3,0.75
395445,3,0.75
506322,0,1
361778,0,1
126135,1,0.5
466016,0,1
74051,1,0.5
500136,0,1
321539,4,0.8
126967,1,0.5
226897,0,1
234743,10,0.9090909090909091
358185,2,0.6666666666666667
203748,0,1
485426,0,1
295524,1,0.5
402004,0,1
79559,0,1
190334,0,1
505949,2,0.6666666666666667
401515,1,0.5
324924,2,0.6666666666666667
201632,0,1
5632,2,0.6666666666666667
224166,2,0.6666666666666667
36278,0,1
340220,1,0.5
431008,0,1
178645,1,0.5
474024,1,0.5
478344,0,1
392329,6,0.8571428571428572
141712,1,0.5
154916,1,0.5
413012,4,0.8
504639,0,1
407131,1,0.5
299648,9,0.9
545987,4,0.8
185265,1,0.5
413562,3,0.75
92340,1,0.5
501618,2,0.6666666666666667
129921,0,1
38477,1,0.5
268899,0,1
419159,1,0.5
146235,1,0.5
493779,1,0.5
392067,4,0.8
38888,1,0.5
154888,5,0.8333333333333334
457638,2,0.6666666666666667
65781,1,0.5
184101,0,1
119333,0,1
57586,0,1
4978,0,1
175881,0,1
202842,0,1
153907,0,1
155299,0,1
217238,0,1
66028,1,0.5
312621,0,1
200988,3,0.75
334735,0,1
479045,0,1
385313,0,1
356921,0,1
304849,0,1
259426,0,1
519883,0,1
5769,0,1
50602,0,1
111574,1,0.5
241324,2,0.6666666666666667
287565,0,1
199554,0,1
536462,0,1
530904,0,1
169395,1,0.5
168116,0,1
114219,0,1
335492,0,1
96833,0,1
24175,1,0.5
386377,0,1
168873,0,1
189127,1,0.5
411178,0,1
467394,0,1
33866,1,0.5
538149,0,1
351473,1,0.5
512156,8,0.8888888888888888
487182,0,1
111455,0,1
185234,6,0.8571428571428572
183653,2,0.6666666666666667
388136,0,1
429587,13,0.9285714285714286
576675,0,1
406753,0,1
371548,0,1
237453,0,1
86017,1,0.5
305141,2,0.6666666666666667
245982,8,0.8888888888888888
580945,4,0.8
528449,2,0.6666666666666667
522862,5,0.8333333333333334
510371,4,0.8
211622,2,0.6666666666666667
455112,1,0.5
568005,0,1
579332,4,0.8
58541,3,0.75
388753,1,0.5
1360,1,0.5
528944,0,1
42312,1,0.5
215878,0,1
491228,0,1
346503,0,1
203086,0,1
316677,0,1
480489,0,1
379316,0,1
496506,0,1
38317,2,0.6666666666666667
212649,0,1
101132,0,1
231029,0,1
465204,0,1
254879,0,1
310664,0,1
493742,1,0.5
365996,1,0.5
540664,0,1
24507,0,1
233703,0,1
514881,0,1
365927,0,1
136331,2,0.6666666666666667
320382,0,1
522269,0,1
502808,0,1
101630,0,1
225322,0,1
371997,0,1
225713,0,1
72284,0,1
27298,0,1
372804,8,0.8888888888888888
552919,0,1
555101,1,0.5
300571,0,1
190187,0,1
305084,0,1
457268,0,1
478336,0,1
278411,0,1
564288,0,1
343083,0,1
99790,0,1
580238,3,0.75
44923,0,1
477459,2,0.6666666666666667
502307,0,1
498218,5,0.8333333333333334
316154,0,1
179477,0,1
472130,0,1
469873,0,1
114854,0,1
9843,0,1
175500,1,0.5
279831,0,1
452205,1,0.5
255786,0,1
483854,0,1
214273,0,1
336643,0,1
467198,0,1
149737,0,1
50379,8,0.8888888888888888
118212,0,1
290204,0,1
393396,0,1
581686,0,1
429052,0,1
173751,0,1
394942,1,0.5
557023,0,1
15379,0,1
9696,2,0.6666666666666667
210726,0,1
16084,1,0.5
316073,0,1
350086,0,1
5638,12,0.9230769230769231
370543,0,1
288275,0,1
470112,0,1
280354,5,0.8333333333333334
291280,0,1
346335,0,1
442321,1,0.5
166009,3,0.75
11690,1,0.5
37124,1,0.5
342075,0,1
192885,0,1
429613,0,1
146959,0,1
273337,0,1
552318,1,0.5
77854,0,1
524983,0,1
395495,0,1
358017,0,1
360919,0,1
342107,0,1
441361,2,0.6666666666666667
26356,1,0.5
91544,6,0.8571428571428572
495457,0,1
322349,0,1
146769,0,1
419632,2,0.6666666666666667
424768,0,1
276645,0,1
18601,0,1
361519,0,1
158947,1,0.5
513354,1,0.5
250195,2,0.6666666666666667
418069,0,1
268141,0,1
329066,0,1
296699,0,1
5253,0,1
85644,0,1
183240,1,0.5
286302,1,0.5
308739,0,1
137847,0,1
330696,2,0.6666666666666667
71911,0,1
504987,1,0.5
8469,0,1
551630,0,1
538999,0,1
517931,9,0.9
20515,0,1
69383,1,0.5
573330,0,1
4571,0,1
41568,1,0.5
330694,1,0.5
481874,2,0.6666666666666667
252810,0,1
471962,0,1
239697,0,1
447769,0,1
439123,0,1
403916,0,1
12620,0,1
432744,0,1
285493,0,1
180857,0,1
21374,0,1
186777,0,1
21061,0,1
461496,1,0.5
556540,0,1
153136,0,1
16040,0,1
319912,0,1
503321,0,1
179963,0,1
306160,1,0.5
21136,0,1
480501,0,1
67262,0,1
197875,0,1
142672,0,1
285629,0,1
502361,2,0.6666666666666667
569325,0,1
209654,3,0.75
458751,4,0.8
398177,0,1
49478,1,0.5
488260,0,1
448124,1,0.5
70087,3,0.75
459668,1,0.5
269945,4,0.8
473347,0,1
311645,1,0.5
507502,1,0.5
139282,0,1
185683,0,1
44668,0,1
19060,0,1
487401,0,1
162880,1,0.5
523344,0,1
250593,0,1
116824,0,1
371360,1,0.5
42057,1,0.5
215879,0,1
208319,0,1
213381,0,1
524050,0,1
160671,0,1
94175,0,1
26958,0,1
136945,0,1
516289,0,1
553428,1,0.5
390742,0,1
504130,0,1
165606,5,0.8333333333333334
384030,0,1
224733,0,1
228855,0,1
337621,3,0.75
284002,2,0.6666666666666667
39928,7,0.875
481218,0,1
361643,0,1
248958,0,1
456065,0,1
111461,0,1
14854,0,1
271198,0,1
347270,0,1
492155,0,1
506856,0,1
339549,0,1
56048,4,0.8
305117,1,0.5
390966,2,0.6666666666666667
255176,0,1
269109,0,1
461201,0,1
478056,0,1
456589,0,1
339403,0,1
496836,0,1
234988,0,1
272421,0,1
36823,0,1
534771,0,1
570864,0,1
362218,0,1
146563,0,1
465853,0,1
258272,1,0.5
452498,1,0.5
196701,0,1
404165,0,1
347649,0,1
378632,0,1
239803,3,0.75
436399,2,0.6666666666666667
518548,0,1
291503,2,0.6666666666666667
493978,0,1
521884,0,1
252956,0,1
402219,3,0.75
19435,0,1
249363,0,1
124992,0,1
67837,0,1
58633,4,0.8
288025,0,1
356565,6,0.8571428571428572
379477,0,1
564043,0,1
125184,0,1
429207,1,0.5
381122,0,1
155083,0,1
119562,0,1
421613,0,1
431115,0,1
57308,0,1
114500,0,1
318089,0,1
239060,0,1
476443,0,1
101245,0,1
47403,0,1
136186,0,1
357512,0,1
427844,0,1
316871,0,1
253515,0,1
117131,0,1
359037,0,1
508606,0,1
526168,0,1
3320,3,0.75
453800,1,0.5
303388,0,1
32578,1,0.5
78339,0,1
178178,0,1
374376,0,1
502305,0,1
376945,0,1
66662,1,0.5
231782,0,1
292993,0,1
365205,0,1
194921,0,1
43655,0,1
397358,0,1
557183,0,1
289275,0,1
324708,5,0.8333333333333334
409707,2,0.6666666666666667
420862,0,1
99676,1,0.5
1166,0,1
81683,0,1
424229,0,1
90994,0,1
228992,0,1
514125,0,1
322127,0,1
456251,1,0.5
369437,0,1
322095,0,1
150283,0,1
383014,0,1
10405,0,1
29194,0,1
498836,0,1
