Annotation ID,Vis Body Ratio
1201061,0.00
1201063,1.00
1201066,1.00
1201068,1.00
1201069,0.83
1201070,0.00
1201071,1.00
1201073,0.00
1201076,0.00
1201079,0.67
1201082,0.92
1201083,0.00
1201085,1.00
1201088,0.00
1201091,0.80
1201092,1.00
1201098,0.33
1201099,0.00
1201100,1.00
1201101,0.92
1201103,0.67
1201107,0.00
1201110,1.00
1201113,0.00
1201117,0.50
1201125,1.00
1201129,0.00
1201130,0.00
1201134,1.00
1201135,0.90
1201137,0.00
1201140,1.00
1201141,1.00
1201148,1.00
1201149,0.92
1201150,0.00
1201160,0.00
1201162,1.00
1201171,0.00
1201172,0.75
1201176,0.00
1201177,0.50
1201178,0.86
1201180,0.00
1201183,0.88
1201185,0.50
1201189,1.00
1201191,1.00
1201193,0.00
1201196,1.00
1201198,0.00
1201209,0.75
1201210,1.00
1201212,1.00
1201226,0.89
1201231,1.00
1201237,0.00
1201238,0.00
1201244,1.00
1201247,0.00
1201249,0.55
1201255,0.90
1201257,0.00
1201260,0.50
1201261,1.00
1201266,1.00
1201269,0.50
1201271,0.70
1201278,0.00
1201281,0.00
1201282,0.00
1201283,0.00
1201284,1.00
1201285,0.00
1201288,0.70
1201293,1.00
1201298,0.00
1201303,0.00
1201306,0.56
1201322,0.00
1201324,1.00
1201332,0.00
1201333,1.00
1201341,1.00
1201347,0.00
1201349,0.33
1201354,0.00
1201355,1.00
1201364,1.00
1201367,0.67
1201374,0.00
1201375,1.00
1201380,0.00
1201381,0.78
1201383,1.00
1201385,0.00
1201388,0.62
1201390,0.67
1201391,0.90
1201392,1.00
1201394,1.00
1201395,1.00
1201397,1.00
1201398,0.00
1201401,0.00
1201402,0.00
1201403,0.00
1201404,1.00
1201405,0.00
1201407,1.00
1201412,1.00
1201416,0.00
1201418,0.00
1201419,0.00
1201421,1.00
1201428,0.88
1201430,0.00
1201437,1.00
1201439,1.00
1201441,0.00
1201442,0.00
1201443,1.00
1201444,1.00
1201446,0.00
1201447,0.00
1201450,0.00
1201453,0.88
1201455,0.00
1201456,0.92
1201457,0.00
1201458,0.56
1201461,0.00
1201463,0.00
1201465,1.00
1201467,0.00
1201468,0.00
1201469,0.67
1201471,0.00
1201472,0.00
1201473,0.00
1201474,0.89
1201476,1.00
1201480,0.00
1201484,1.00
1201485,1.00
1201488,0.00
1201493,0.00
1201494,0.00
1201495,1.00
1201497,0.00
1201500,1.00
1201502,0.89
1201504,1.00
1201505,0.00
1201506,1.00
1201508,0.91
1201510,0.00
1201511,1.00
1201519,1.00
1201520,0.00
1201521,0.00
1201528,0.00
1201536,0.00
1201540,1.00
1201547,1.00
1201561,0.92
1201562,1.00
1201568,1.00
1201570,0.83
1201574,0.00
1201577,0.00
1201582,0.00
1201587,1.00
1201596,1.00
1201601,0.00
1201603,0.00
1201612,0.00
1201617,1.00
1201624,1.00
1201626,0.83
1201632,0.00
1201634,0.64
1201635,1.00
1201638,0.00
1201639,1.00
1201642,0.00
1201643,0.00
1201644,1.00
1201649,0.00
1201652,1.00
1201657,0.00
1201658,0.00
1201661,0.00
1201664,0.00
1201674,0.78
1201677,0.00
1201680,0.00
1201681,0.70
1201687,1.00
1201690,0.50
1201692,1.00
1201694,1.00
1201701,1.00
1201705,1.00
1201706,0.83
1201713,0.89
1201719,1.00
1201722,0.50
1201729,0.00
1201732,0.00
1201733,0.90
1201734,0.00
1201739,0.00
1201749,1.00
1201750,0.00
1201752,0.00
1201754,0.50
1201756,1.00
1201764,1.00
1201766,1.00
1201772,0.89
1201775,0.00
1201777,0.00
1201782,1.00
1201784,1.00
1201786,1.00
1201787,0.00
1201788,0.00
1201789,0.00
1201795,0.90
1201796,0.86
1201801,0.00
1201806,1.00
1201812,0.00
1201825,0.00
1201827,0.00
1201829,1.00
1201831,0.00
1201833,0.00
1201834,0.00
1201837,0.00
1201838,0.00
1201851,1.00
1201858,0.83
1201860,1.00
1201862,0.00
1201867,0.00
1201871,0.00
1201879,0.57
1201880,1.00
1201881,0.00
1201883,1.00
1201884,0.00
1201892,0.83
1201897,1.00
1201900,0.00
1201904,1.00
1201910,0.00
1201912,0.00
1201914,0.00
1201917,0.00
1201919,1.00
1201920,0.00
1201923,0.00
1201925,0.78
1201935,1.00
1201936,1.00
1201938,0.71
1201939,0.92
1201940,1.00
1201944,1.00
1201946,0.00
1201959,0.92
1201960,0.40
1201961,1.00
1201962,0.00
1201963,1.00
1201964,0.90
1201970,1.00
1201972,0.90
1201981,1.00
1201982,0.00
1201983,0.90
1201987,0.00
1201991,0.67
1201992,0.83
1201994,1.00
1202002,1.00
1202011,1.00
1202015,0.00
1202020,0.00
1202021,0.00
1202023,0.00
1202028,0.67
1202029,0.58
1202035,0.00
1202038,0.00
1202041,1.00
1202042,0.00
1202046,0.00
1202047,1.00
1202048,1.00
1202049,1.00
1202053,1.00
1202064,1.00
1202066,0.00
1202067,1.00
1202068,0.91
1202069,0.50
1202077,0.62
1202080,1.00
1202081,0.00
1202088,0.75
1202091,0.00
1202093,0.00
1202094,0.00
1202097,1.00
1202100,1.00
1202101,0.00
1202103,0.00
1202105,0.00
1202109,0.60
1202110,0.75
1202112,1.00
1202114,0.00
1202116,1.00
1202118,0.00
1202120,1.00
1202121,0.00
1202122,0.00
1202123,0.00
1202127,0.67
1202131,0.67
1202132,0.00
1202134,0.00
1202137,1.00
1202138,1.00
1202145,0.00
1202146,0.00
1202150,1.00
1202152,0.91
1202154,1.00
1202155,0.67
1202162,1.00
1202163,1.00
1202169,0.00
1202202,0.00
1202203,0.00
1202204,0.89
1202206,0.00
1202212,0.90
1202213,0.00
1202218,0.50
1202222,0.00
1202226,0.00
1202228,0.00
1202232,0.00
1202233,0.00
1202237,0.00
1202244,1.00
1202250,1.00
1202252,1.00
1202255,1.00
1202256,1.00
1202264,0.00
1202265,1.00
1202268,0.40
1202271,0.00
1202284,1.00
1202285,1.00
1202288,0.00
1202293,1.00
1202294,0.92
1202298,0.00
1202301,0.80
1202304,1.00
1202306,0.00
1202307,0.00
1202308,0.50
1202309,1.00
1202319,1.00
1202322,0.00
1202325,0.80
1202336,0.00
1202337,1.00
1202338,1.00
1202341,0.00
1202344,1.00
1202345,0.17
1202347,1.00
1202351,1.00
1202352,1.00
1202353,1.00
1202354,0.00
1202355,0.60
1202357,0.67
1202359,1.00
1202364,0.00
1202366,0.00
1202367,0.88
1202371,0.73
1202372,0.00
1202376,1.00
1202377,1.00
1202379,0.00
1202380,0.00
1202383,0.00
1202384,1.00
1202387,1.00
1202388,1.00
1202392,0.75
1202394,0.00
1202395,0.67
1202397,0.00
1202399,1.00
1202401,1.00
1202406,0.80
1202408,0.00
1202416,0.00
1202428,0.00
1202431,1.00
1202432,0.33
1202437,0.86
1202443,1.00
1202448,0.80
1202450,1.00
1202453,1.00
1202454,0.00
1202457,1.00
1202458,1.00
1202461,0.00
1202470,0.00
1202479,0.75
1202482,1.00
1202484,0.00
1202487,0.00
1202490,0.00
1202491,0.00
1202495,0.92
1202496,1.00
1202499,0.00
1202505,0.50
1202507,1.00
1202509,1.00
1202511,0.00
1202515,0.00
1202517,0.00
1202518,0.00
1202527,0.86
1202528,0.00
1202530,0.67
1202536,0.00
1202541,0.00
1202546,0.90
1202548,1.00
1202552,0.83
1202554,0.00
1202558,0.50
1202559,1.00
1202562,0.91
1202567,0.00
1202568,1.00
1202573,0.00
1202576,0.62
1202577,0.00
1202579,0.00
1202580,0.00
1202581,0.00
1202582,0.00
1202590,0.00
1202593,0.00
1202603,1.00
1202604,0.67
1202605,0.00
1202609,1.00
1202610,1.00
1202616,0.00
1202617,0.56
1202618,0.00
1202619,1.00
1202620,1.00
1202621,0.62
1202628,1.00
1202629,0.00
1202630,1.00
1202636,0.92
1202638,1.00
1202640,1.00
1202642,0.80
1202645,0.00
1202646,1.00
1202651,0.00
1202656,0.00
1202660,0.00
1202661,0.00
1202662,0.88
1202665,0.00
1202676,0.25
1202678,0.67
1202680,0.00
1202682,0.90
1202683,0.00
1202686,0.00
1202688,1.00
1202689,1.00
1202692,0.50
1202696,0.00
1202697,0.90
1202698,1.00
1202705,0.70
1202709,1.00
1202713,0.00
1202715,1.00
1202724,1.00
1202730,0.00
1202731,1.00
1202733,1.00
1202734,0.00
1202737,0.00
1202740,0.00
1202745,0.00
1202748,0.00
1202749,0.00
1202752,1.00
1202755,0.00
1202762,0.00
1202770,1.00
1202771,0.00
1202779,1.00
1202782,1.00
1202783,0.40
1202784,0.00
1202785,0.00
1202787,0.00
1202790,0.00
1202791,0.50
1202792,0.67
1202794,1.00
1202797,0.00
1202798,0.38
1202800,0.82
1202801,0.00
1202806,0.00
1202807,0.40
1202809,0.00
1202812,0.92
1202816,0.00
1202822,0.00
1202832,1.00
1202839,0.00
1202841,0.00
1202843,1.00
1202844,0.00
1202848,0.00
1202852,0.92
1202855,0.00
1202858,0.83
1202859,1.00
1202865,1.00
1202866,0.00
1202867,0.88
1202869,1.00
1202872,1.00
1202874,0.00
1202877,1.00
1202879,0.00
1202881,0.00
1202883,0.00
1202884,0.00
1202886,1.00
1202890,0.00
1202894,1.00
1202898,0.00
1202899,0.00
1202901,0.67
1202903,0.00
1202906,0.00
1202909,0.00
1202910,0.00
1202911,0.00
1202914,0.55
1202915,0.00
1202916,1.00
1202917,0.00
1202919,0.00
1202921,1.00
1202923,0.67
1202932,0.00
1202934,0.88
1202941,1.00
1202943,1.00
1202946,0.00
1202949,0.00
1202950,0.88
1202953,0.00
1202955,0.00
1202961,0.00
1202964,0.00
1202970,0.33
1202973,1.00
1202977,1.00
1202983,0.92
1202986,1.00
1202990,0.00
1202991,0.00
1202993,0.00
1203005,0.75
1203007,0.00
1203011,0.00
1203015,0.33
1203019,0.00
1203020,0.67
1203023,1.00
1203026,0.00
1203027,0.00
1203028,1.00
1203029,0.00
1203030,1.00
1203031,1.00
1203038,1.00
1203040,1.00
1203041,0.00
1203048,0.00
1203049,1.00
1203051,0.00
1203052,0.00
1203053,0.00
1203056,0.00
1203061,1.00
1203065,1.00
1203066,1.00
1203069,0.00
1203072,0.67
1203075,0.88
1203081,0.00
1203083,1.00
1203085,1.00
1203089,0.00
1203091,1.00
1203093,1.00
1203095,0.00
1203100,0.00
1203101,0.00
1203102,0.67
1203104,0.00
1203105,0.00
1203107,0.00
1203109,0.90
1203110,0.33
1203113,0.83
1203116,0.75
1203119,1.00
1203120,0.00
1203124,0.78
1203127,0.00
1203131,1.00
1203134,0.75
1203135,0.00
1203141,0.67
1203156,0.50
1203160,1.00
1203167,0.00
1203172,0.00
1203174,0.00
1203176,1.00
1203181,1.00
1203183,0.88
1203184,1.00
1203185,0.60
1203186,0.00
1203192,0.00
1203199,1.00
1203201,0.00
1203206,1.00
1203210,1.00
1203211,0.00
1203212,0.20
1203219,0.00
1203220,0.00
1203222,1.00
1203225,0.00
1203228,0.00
1203230,0.67
1203233,0.00
1203234,0.92
1203236,0.00
1203242,0.00
1203244,0.00
1203246,0.25
1203249,0.00
1203250,0.00
1203254,0.00
1203256,0.00
1203257,0.00
1203259,0.00
1203266,1.00
1203269,0.00
1203272,0.00
1203277,1.00
1203279,0.00
1203281,0.00
1203285,0.00
1203286,0.00
1203291,0.62
1203297,1.00
1203298,1.00
1203299,0.90
1203300,0.00
1203304,0.50
1203305,0.83
1203306,0.88
1203322,0.83
1203328,1.00
1203331,0.00
1203345,1.00
1203348,0.00
1203352,0.00
1203353,1.00
1203354,1.00
1203356,1.00
1203358,0.50
1203363,1.00
1203367,0.00
1203369,1.00
1203372,0.00
1203373,0.50
1203374,0.00
1203375,1.00
1203381,0.00
1203382,0.00
1203391,0.00
1203403,0.75
1203404,0.00
1203405,1.00
1203408,1.00
1203410,0.00
1203414,1.00
1203418,0.00
1203420,0.67
1203425,1.00
1203427,1.00
1203433,0.00
1203435,0.00
1203437,1.00
1203442,0.00
1203443,0.83
1203455,0.78
1203457,0.00
1203458,0.86
1203459,0.00
1203460,1.00
1203464,1.00
1203468,0.00
1203474,0.00
1203476,0.00
1203477,0.00
1203482,1.00
1203483,0.00
1203488,0.00
1203492,0.00
1203493,0.00
1203495,0.88
1203498,0.00
1203502,1.00
1203505,1.00
1203512,1.00
1203513,0.00
1203514,0.00
1203516,0.00
1203517,1.00
1203518,0.67
1203525,0.00
1203526,1.00
1203527,0.60
1203534,0.92
1203535,1.00
1203539,0.00
1203540,0.50
1203545,0.00
1203547,0.00
1203549,0.00
1203550,0.00
1203552,0.57
1203557,1.00
1203558,1.00
1203560,1.00
1203564,0.00
1203571,0.00
1203574,0.67
1203579,0.00
1203580,1.00
1203582,0.75
1203587,0.00
1203593,0.00
1203594,0.00
1203595,1.00
1203597,1.00
1203602,0.88
1203603,0.00
1203607,1.00
1203615,1.00
1203616,0.00
1203618,0.00
1203625,0.38
1203633,1.00
1203634,0.00
1203636,0.83
1203641,1.00
1203643,0.67
1203645,0.86
1203646,1.00
1203649,0.75
1203654,0.00
1203655,1.00
1203656,0.00
1203667,0.00
1203669,0.00
1203671,0.90
1203677,0.89
1203680,1.00
1203686,0.83
1203691,0.00
1203692,0.67
1203693,1.00
1203703,0.92
1203704,0.67
1203710,0.00
1203713,1.00
1203718,1.00
1203723,0.00
1203729,0.00
1203734,1.00
1203736,0.92
1203737,0.00
1203738,0.90
1203745,1.00
1203750,0.00
1203752,0.83
1203758,0.00
1203759,0.00
1203764,0.83
1203767,0.00
1203769,0.00
1203770,0.00
1203778,0.92
1203779,0.00
1203780,0.90
1203783,0.92
1203788,0.00
1203789,1.00
1203794,0.00
1203797,0.70
1203799,1.00
1203802,0.00
1203806,0.92
1203807,0.80
1203812,0.00
1203817,0.00
1203819,0.00
1203822,0.00
1203827,0.00
1203828,1.00
1203830,1.00
1203831,1.00
1203832,0.00
1203837,1.00
1203841,0.40
1203844,0.00
1203845,1.00
1203852,0.00
1203854,0.00
1203861,1.00
1203862,0.00
1203864,0.00
1203866,1.00
1203871,1.00
1203873,1.00
1203875,0.00
1203882,0.88
1203892,1.00
1203896,1.00
1203903,0.00
1203921,0.00
1203924,0.00
1203932,0.00
1203934,0.00
1203937,0.00
1203939,1.00
1203966,0.00
1203967,0.00
1203970,0.00
1203971,0.00
1203980,0.88
1203987,0.70
1203990,1.00
1203995,0.00
1203998,0.00
1204007,0.00
1204018,1.00
1204024,0.00
1204025,0.67
1204029,0.00
1204032,0.00
1204034,0.89
1204037,0.00
1204038,1.00
1204040,0.00
1204043,0.00
1204047,0.00
1204049,0.92
1204050,0.50
1204051,0.00
1204055,0.00
1204060,1.00
1204068,0.00
1204074,0.70
1204075,1.00
1204076,0.00
1204081,1.00
1204082,0.00
1204084,0.00
1204092,0.75
1204095,0.00
1204100,1.00
1204104,0.00
1204111,0.00
1204114,0.00
1204122,0.86
1204123,0.83
1204126,0.92
1204127,1.00
1204131,1.00
1204143,1.00
1204147,1.00
1204148,0.40
1204151,0.00
1204154,0.00
1204155,1.00
1204156,0.00
1204167,1.00
1204182,1.00
1204186,1.00
1204189,1.00
1204193,1.00
1204197,0.33
1204203,1.00
1204204,0.92
1204206,1.00
1204207,1.00
1204211,1.00
1204223,0.00
1204224,0.29
1204230,1.00
1204238,0.75
1204239,0.00
1204240,1.00
1204250,0.00
1204253,0.00
1204254,0.00
1204255,0.00
1204259,0.75
1204264,1.00
1204267,0.00
1204269,0.00
1204271,1.00
1204272,0.00
1204273,1.00
1204274,0.00
1204275,0.00
1204276,0.90
1204278,0.86
1204281,0.00
1204284,1.00
1204286,1.00
1204299,0.00
1204302,1.00
1204304,0.00
1204306,1.00
1204326,1.00
1204333,0.67
1204334,0.00
1204341,1.00
1204343,0.00
1204348,0.00
1204349,1.00
1204351,0.00
1204358,0.50
1204361,1.00
1204363,0.00
1204365,0.55
1204366,1.00
1204367,0.00
1204369,0.20
1204374,0.75
1204376,1.00
1204377,1.00
1204378,0.75
1204382,1.00
1204384,1.00
1204386,1.00
1204387,1.00
1204390,1.00
1204395,0.00
1204407,0.50
1204408,1.00
1204411,1.00
1204412,1.00
1204418,0.00
1204419,0.62
1204424,1.00
1204425,0.92
1204426,0.00
1204429,0.00
1204436,0.00
1204437,1.00
1204438,0.00
1204442,0.00
1204462,1.00
1204463,0.62
1204465,0.67
1204467,1.00
1204469,1.00
1204470,0.00
1204471,0.00
1204474,0.88
1204475,0.00
1204476,0.67
1204478,0.00
1204482,1.00
1204487,0.50
1204491,0.00
1204496,1.00
1204498,1.00
1204501,1.00
1204502,1.00
1204505,1.00
1204508,0.00
1204509,0.78
1204514,0.00
1204522,1.00
1204523,0.62
1204525,1.00
1204528,1.00
1204531,0.75
1204541,1.00
1204543,1.00
1204546,0.00
1204547,1.00
1204550,1.00
1204552,0.90
1204558,0.00
1204559,0.00
1204571,1.00
1204572,1.00
1204576,1.00
1204584,0.00
1204585,0.67
1204586,1.00
1204587,0.00
1204591,0.00
1204596,0.00
1204598,1.00
1204601,0.92
1204605,1.00
1204607,0.70
1204610,0.00
1204614,1.00
1204617,0.00
1204618,0.00
1204620,0.00
1204622,0.00
1204624,0.00
1204625,0.92
1204626,0.00
1204627,0.83
1204630,0.80
1204635,0.00
1204637,0.00
1204654,0.00
1204658,0.00
1204659,0.00
1204661,1.00
1204664,0.50
1204666,0.00
1204668,0.00
1204672,0.00
1204674,0.92
1204675,0.00
1204679,1.00
1204686,0.00
1204688,1.00
1204689,0.00
1204694,1.00
1204696,0.00
1204698,0.00
1204699,1.00
1204706,1.00
1204714,0.62
1204715,0.00
1204716,0.75
1204717,1.00
1204718,0.00
1204722,0.00
1204725,0.00
1204727,0.00
1204729,0.00
1204732,0.00
1204750,0.89
1204754,0.00
1204758,0.00
1204759,0.00
1204760,0.00
1204761,1.00
1204778,0.00
1204779,1.00
1204782,1.00
1204784,0.00
1204785,1.00
1204791,1.00
1204797,0.00
1204799,1.00
1204805,1.00
1204807,0.00
1204811,1.00
1204812,0.67
1204813,0.00
1204816,0.88
1204817,0.00
1204819,0.00
1204822,0.00
1204823,0.00
1204824,0.83
1204828,0.83
1204829,0.00
1204832,0.00
1204835,0.00
1204838,1.00
1204839,1.00
1204841,1.00
1204847,1.00
1204850,0.00
1204852,1.00
1204853,1.00
1204857,1.00
1204860,0.00
1204861,0.00
1204865,0.00
1204877,0.00
1204879,0.00
1204884,1.00
1204885,0.00
1204894,0.00
1204897,1.00
1204899,1.00
1204900,0.00
1204903,0.57
1204905,0.00
1204906,1.00
1204907,0.00
1204908,1.00
1204911,1.00
1204912,0.00
1204914,0.00
1204916,0.44
1204924,1.00
1204925,0.80
1204926,0.00
1204928,1.00
1204931,1.00
1204933,0.00
1204943,1.00
1204952,1.00
1204957,0.00
1204959,0.00
1204966,0.00
1204967,0.00
1204968,1.00
1204972,0.00
1204976,1.00
1204980,0.00
1204982,0.00
1204986,0.40
1204987,1.00
1204993,0.00
1204997,0.90
1205000,0.88
1205005,0.00
1205011,1.00
1205014,0.00
1205015,0.88
1205024,0.00
1205028,0.00
1205030,0.00
1205031,0.00
1205039,0.00
1205042,0.20
1205044,0.00
1205053,1.00
1205066,0.00
1205068,1.00
1205071,0.00
1205072,1.00
1205076,0.00
1205081,0.00
1205088,0.00
1205089,0.00
1205091,0.00
1205094,0.83
1205096,1.00
1205098,1.00
1205101,0.50
1205109,0.00
1205113,0.00
1205114,0.00
1205120,0.00
1205122,0.00
1205123,0.00
1205126,0.00
1205135,1.00
1205136,0.00
1205139,0.00
1205140,1.00
1205143,0.90
1205149,0.00
1205155,1.00
1205158,1.00
1205159,0.00
1205162,0.50
1205164,0.00
1205167,0.00
1205169,0.50
1205170,0.50
1205175,1.00
1205182,1.00
1205187,0.00
1205191,1.00
1205192,1.00
1205194,0.00
1205197,1.00
1205198,1.00
1205199,0.70
1205203,0.00
1205204,1.00
1205207,0.00
1205211,0.60
1205214,1.00
1205219,0.00
1205221,1.00
1205222,0.83
1205225,1.00
1205229,0.80
1205235,0.88
1205246,1.00
1205248,1.00
1205250,0.00
1205255,1.00
1205257,0.50
1205258,0.70
1205259,1.00
1205260,1.00
1205261,0.00
1205263,0.00
1205265,0.00
1205269,0.50
1205270,1.00
1205272,1.00
1205274,1.00
1205283,1.00
1205284,0.71
1205286,0.00
1205289,0.00
1205291,0.75
1205298,1.00
1205299,0.00
1205303,1.00
1205304,0.00
1205305,0.00
1205306,1.00
1205308,0.80
1205310,1.00
1205312,1.00
1205313,0.00
1205314,1.00
1205315,0.00
1205319,0.00
1205321,0.33
1205322,0.83
1205326,1.00
1205332,1.00
1205335,0.00
1205336,0.75
1205342,0.75
1205345,1.00
1205354,0.00
1205355,0.00
1205356,0.00
1205357,0.88
1205361,0.00
1205372,0.91
1205373,0.00
1205379,0.00
1205381,0.90
1205384,0.62
1205391,0.00
1205392,1.00
1205396,0.67
1205397,0.20
1205400,0.80
1205405,0.91
1205406,0.00
1205409,1.00
1205410,1.00
1205411,0.92
1205412,0.00
1205422,0.60
1205432,0.00
1205433,0.00
1205434,0.00
1205438,0.67
1205439,0.00
1205440,0.00
1205441,1.00
1205445,1.00
1205449,0.83
1205450,0.00
1205451,0.00
1205454,0.17
1205463,1.00
1205464,1.00
1205469,0.00
1205471,0.00
1205473,0.00
1205474,0.56
1205477,0.00
1205479,0.50
1205486,1.00
1205491,0.00
1205493,0.00
1205497,1.00
1205498,0.75
1205500,1.00
1205501,0.00
1205507,0.00
1205509,0.00
1205512,1.00
1205513,0.00
1205514,0.00
1205515,0.00
1205518,1.00
1205524,1.00
1205527,1.00
1205528,0.00
1205532,0.00
1205534,0.00
1205536,1.00
1205544,0.00
1205545,0.00
1205548,1.00
1205550,0.00
1205552,1.00
1205554,0.00
1205564,0.00
1205566,1.00
1205568,1.00
1205577,0.70
1205579,0.00
1205587,0.00
1205589,1.00
1205590,0.00
1205592,0.00
1205593,0.75
1205594,1.00
1205597,0.00
1205598,0.00
1205601,1.00
1205602,0.00
1205608,0.00
1205611,0.00
1205620,1.00
1205623,0.62
1205625,0.00
1205629,0.00
1205635,0.00
1205637,1.00
1205638,0.00
1205641,0.00
1205658,0.00
1205660,0.00
1205661,0.92
1205666,0.00
1205667,0.00
1205668,1.00
1205669,1.00
1205675,1.00
1205688,0.90
1205693,0.92
1205695,0.67
1205697,0.00
1205698,0.00
1205702,1.00
1205709,0.00
1205713,0.00
1205720,0.00
1205721,1.00
1205728,0.00
1205733,0.00
1205743,1.00
1205745,1.00
1205755,0.00
1205760,1.00
1205763,0.00
1205766,0.00
1205779,0.00
1205787,0.83
1205789,0.92
1205792,0.00
1205797,1.00
1205808,1.00
1205810,1.00
1205819,0.00
1205821,1.00
1205830,1.00
1205842,1.00
1205856,0.00
1205866,0.00
1205874,1.00
1205879,0.00
1205881,1.00
1205884,1.00
1205886,0.00
1205887,0.00
1205889,0.83
1205899,1.00
1205902,0.00
1205904,0.00
1205909,1.00
1205910,0.00
1205913,0.83
1205916,0.00
1205918,0.00
1205921,0.00
1205929,0.00
1205932,0.00
1205933,0.00
1205936,0.00
1205938,0.80
1205946,0.89
1205952,0.00
1205955,0.00
1205961,0.00
1205966,0.00
1205969,1.00
1205970,1.00
1205975,0.00
1205977,0.70
1205981,0.00
1205986,0.00
1205993,1.00
1206012,0.00
1206015,0.50
1206030,0.90
1206031,0.00
1206033,0.80
1206035,1.00
1206036,0.50
1206037,0.00
1206041,1.00
1206042,1.00
1206049,0.00
1206051,0.00
1206054,0.75
1206064,0.00
1206065,0.00
1206067,0.00
1206070,1.00
1206075,0.67
1206076,0.00
1206080,1.00
1206081,1.00
1206083,0.00
1206086,1.00
1206089,1.00
1206090,0.00
1206091,0.00
1206092,1.00
1206093,0.89
1206100,0.00
1206103,1.00
1206113,1.00
1206116,0.00
1206118,0.00
1206129,0.00
1206130,0.67
1206131,1.00
1206132,1.00
1206134,0.00
1206140,1.00
1206141,1.00
1206142,1.00
1206143,0.00
1206146,0.00
1206150,0.00
1206151,1.00
1206154,0.00
1206156,0.00
1206160,0.00
1206166,0.00
1206167,0.00
1206169,0.00
1206172,0.00
1206174,0.00
1206182,1.00
1206184,0.83
1206185,0.40
1206186,0.00
1206187,1.00
1206190,1.00
1206201,0.00
1206202,0.00
1206209,0.00
1206214,0.78
1206227,0.00
1206228,1.00
1206231,0.91
1206240,1.00
1206250,0.00
1206251,1.00
1206254,0.00
1206257,0.67
1206259,0.00
1206264,0.00
1206266,0.00
1206274,1.00
1206289,0.00
1206290,1.00
1206293,0.50
1206296,0.70
1206297,0.00
1206299,0.00
1206302,0.50
1206305,0.00
1206316,0.90
1206319,0.00
1206320,1.00
1206324,0.00
1206325,0.83
1206326,0.00
1206328,1.00
1206329,0.00
1206331,0.00
1206332,0.00
1206335,0.90
1206337,0.89
1206341,1.00
1206343,0.00
1206346,0.00
1206347,1.00
1206349,0.78
1206351,0.83
1206352,0.00
1206358,1.00
1206362,1.00
1206363,0.90
1206369,0.43
1206371,0.92
1206372,0.00
1206375,0.00
1206380,0.00
1206381,0.00
1206382,0.00
1206388,0.00
1206390,1.00
1206394,0.00
1206398,0.00
1206399,0.00
1206400,0.00
1206401,0.80
1206402,0.00
1206407,0.00
1206408,1.00
1206411,0.60
1206415,0.78
1206416,0.00
1206419,1.00
1206420,1.00
1206421,0.00
1206428,1.00
1206430,0.00
1206434,0.83
1206437,1.00
1206440,0.67
1206441,0.50
1206448,0.00
1206451,1.00
1206452,0.50
1206454,1.00
1206455,0.00
1206459,1.00
1206460,0.90
1206471,0.00
1206474,1.00
1206483,0.00
1206484,1.00
1206490,1.00
1206492,0.82
1206495,0.00
1206497,0.00
1206502,1.00
1206511,1.00
1206512,0.00
1206513,1.00
1206514,1.00
1206517,0.00
1206519,1.00
1206520,0.00
1206533,1.00
1206535,0.00
1206538,0.80
1206539,0.00
1206542,0.00
1206551,0.00
1206553,0.92
1206555,0.83
1206559,0.00
1206561,1.00
1206562,0.00
1206563,0.88
1206564,1.00
1206565,0.00
1206569,0.00
1206570,0.00
1206581,0.00
1206583,0.71
1206587,1.00
1206593,0.00
1206599,1.00
1206604,1.00
1206612,0.70
1206617,0.50
1206622,0.67
1206625,0.83
1206631,0.00
1206636,0.00
1206638,1.00
1206641,0.00
1206644,0.83
1206652,1.00
1206655,1.00
1206659,0.92
1206661,1.00
1206663,0.00
1206664,0.67
1206665,0.50
1206666,0.56
1206672,1.00
1206680,1.00
1206681,0.50
1206684,0.80
1206687,0.00
1206688,1.00
1206691,1.00
1206696,0.00
1206698,0.86
1206704,0.00
1206707,1.00
1206713,1.00
1206719,0.67
1206720,0.00
1206729,0.60
1206736,0.00
1206738,0.83
1206741,1.00
1206744,1.00
1206747,1.00
1206753,1.00
1206754,0.00
1206760,0.67
1206768,1.00
1206773,0.58
1206774,0.00
1206780,0.00
1206796,0.70
1206800,0.86
1206808,0.00
1206812,1.00
1206819,0.62
1206821,0.00
1206822,0.80
1206827,1.00
1206832,0.00
1206833,1.00
1206836,0.43
1206841,1.00
1206843,0.00
1206845,0.00
1206848,0.83
1206854,1.00
1206858,1.00
1206861,0.57
1206865,1.00
1206866,0.00
1206868,0.92
1206871,0.00
1206873,0.70
1206875,0.75
1206902,1.00
1206910,0.92
1206911,1.00
1206916,1.00
1206918,1.00
1206920,0.50
1206921,0.00
1206926,0.83
1206929,0.00
1206930,0.00
1206934,0.00
1206936,0.83
1206938,0.80
1206939,0.00
1206941,0.80
1206950,1.00
1206951,0.75
1206963,1.00
1206966,0.00
1206973,1.00
1206977,0.80
1206986,1.00
1206990,0.00
1206993,0.60
1206995,0.00
1207001,0.90
1207006,1.00
1207007,0.80
1207008,0.67
1207010,0.00
1207011,1.00
1207013,0.00
1207020,0.00
1207022,0.00
1207028,0.83
1207029,0.00
1207035,1.00
1207038,0.00
1207039,0.00
1207046,0.00
1207048,1.00
1207057,1.00
